1.099927	3.72001032	1984700
1.100873	3.71177148	1970400
1.101858	3.70306848	1955800
1.10276	3.6952938	1942100
1.103626	3.68809932	1929600
1.104391	3.68183316	1918500
1.105266	3.67533492	1906500
1.106143	3.66872064	1894200
1.107117	3.66187428	1881500
1.108105	3.6593214	1850800
1.109049	3.65073444	1839200
1.110126	3.64330788	1827800
1.111085	3.63947856	1819900
1.111852	3.63390864	1810800
1.112797	3.62938308	1802200
1.113852	3.62288484	1790100
1.114805	3.61545828	1777100
1.115706	3.608844	1764800
1.116586	3.60211368	1752200
1.117534	3.59480316	1739000
1.118449	3.58818888	1726400
1.119423	3.58134252	1712400
1.120384	3.57426408	1698900
1.121334	3.56695356	1686800
1.122317	3.55987512	1674000
1.123311	3.55291272	1664100
1.124264	3.54664656	1654500
1.125287	3.54061248	1645200
1.126291	3.53469444	1634300
1.127288	3.52912452	1624000
1.128287	3.52378668	1613700
1.129223	3.51914508	1604800
1.130072	3.51531576	1599900
1.131045	3.51032604	1590700
1.132057	3.50533632	1582600
1.133025	3.498606	1573900
1.133874	3.49268796	1566200
1.134652	3.48746616	1560100
1.135581	3.48131604	1552400
1.136535	3.47516592	1544300
1.1376	3.46831956	1534300
1.138612	3.46193736	1525700
1.139565	3.45601932	1517900
1.140582	3.44963712	1509100
1.141672	3.44302284	1499400
1.142607	3.43733688	1491500
1.143501	3.43199904	1484000
1.144475	3.426081	1476200
1.145342	3.42051108	1470200
1.146312	3.41459304	1462500
1.147251	3.40902312	1454500
1.148167	3.40356924	1447100
1.149138	3.39788328	1440000
1.150038	3.39266148	1433400
1.150988	3.38743968	1425900
1.151896	3.38244996	1418700
1.152734	3.3779244	1412300
1.153772	3.37235448	1404300
1.15472	3.36724872	1397300
1.155572	3.3628392	1391000
1.156475	3.35808156	1384400
1.157275	3.35402016	1378500
1.158103	3.34984272	1372400
1.158959	3.34102368	1345100
1.159915	3.33696228	1341600
1.160814	3.33290088	1336500
1.161774	3.32849136	1331000
1.162787	3.32431392	1326700
1.163676	3.32071668	1322300
1.164499	3.31746756	1317400
1.165361	3.31387032	1312000
1.16629	3.30992496	1306000
1.167222	3.30586356	1300400
1.168117	3.30203424	1295500
1.169132	3.29797284	1289700
1.170019	3.29414352	1284600
1.170874	3.29054628	1280500
1.171848	3.28671696	1274900
1.172954	3.28242348	1268300
1.173937	3.27836208	1262800
1.174867	3.27476484	1257800
1.175798	3.2711676	1252300
1.176835	3.26722224	1246000
1.177772	3.263625	1241500
1.178638	3.26025984	1237500
1.179497	3.25701072	1232500
1.180371	3.2537616	1227700
1.181289	3.25039644	1222900
1.182249	3.24645108	1217900
1.183258	3.24250572	1211900
1.184144	3.2392566	1206500
1.185128	3.23554332	1200800
1.186019	3.23194608	1196200
1.18681	3.22869696	1192000
1.187584	3.225912	1187500
1.18845	3.22289496	1182500
1.189304	3.21976188	1177700
1.190129	3.21674484	1173200
1.190954	3.2137278	1168700
1.191894	3.21047868	1163500
1.192831	3.20711352	1158500
1.193713	3.20374836	1153800
1.194636	3.20003508	1148800
1.19556	3.19643784	1143900
1.19645	3.19295664	1139100
1.197277	3.18982356	1134700
1.198136	3.18553008	1130200
1.199016	3.18100452	1125600
1.19998	3.17613084	1120600
1.200849	3.17183736	1116200
1.201751	3.1673118	1111600
1.202601	3.16313436	1107200
1.203445	3.15907296	1102900
1.204216	3.15547572	1099000
1.204977	3.15199452	1095200
1.20583	3.14804916	1090900
1.206685	3.14421984	1086700
1.207527	3.14039052	1082600
1.208446	3.13632912	1078000
1.209315	3.1324998	1073800
1.210317	3.13087524	1063000
1.211158	3.12692988	1059400
1.21205	3.12286848	1055600
1.212749	3.11961936	1052600
1.213422	3.11660232	1049700
1.214257	3.11300508	1045900
1.215178	3.10894368	1041700
1.216047	3.10511436	1037900
1.216922	3.10140108	1034000
1.217872	3.09733968	1029800
1.21881	3.09327828	1025800
1.21954	3.08979708	1023000
1.220211	3.08701212	1020100
1.220936	3.08387904	1017000
1.221715	3.080862	1013600
1.222585	3.0773808	1009700
1.223261	3.07482792	1006600
